time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sun Sep 09 13:00:00 UTC 2012,6,13,780,502,44,Food=12_Outdoors & Recreation=6_Shops & Services=5_Travel & Transport=9_Performing Arts Venues=3_Arts & Entertainment=11,Airport=4_Food Truck=2_Music Venue=2_Department Store=2_Plaza=2_Coffee Shop=2_Breakfast Spot=2_Park=2,"San Francisco International Airport (SFO)=4_SF Opera in the Park=2_Starbucks=2_Ghirardelli Square=2_Balmy Alley=1_Plow=1_Public House=1_Golden Gate Park Tennis Courts=1_Savor Restaurant=1_Palace of Fine Arts=1_Fort Mason Marina=1_Off the Grid: UN Plaza=1_Onigilly Samurai Snack=1_Stacks=1_Grace Cathedral=1_Asian Art Museum=1_Bettie Page Store=1_Muni 47, 49, 77, 90=1_Mercury Cafe=1_Heart of The City Farmers Market=1_The Warfield Theatre=1_Kara's Cupcakes=1_Golden Gate Park=1_International Terminal=1_Sam's Diner=1_Balompié Cafe=1_CouchCrashSF Farewell Potluck 2012=1_TechCrunch Disrupt SF 2012=1_War Memorial Opera House=1_InterContinental Mark Hopkins=1_Galleria Park Hotel=1_Macy's Mens Store=1_Pinecrest Diner=1_Sports Basement=1_Neiman Marcus=1_Festival Pavilion=1_EXIT Theatre=1_Classic Bowling Center=1",Park=37.77115883 -122.46216835_Breakfast Spot=37.77657924 -122.42464637_Airport=37.61642405 -122.38627911_Department Store=37.78756378 -122.4063837_Food Truck=37.77990736 -122.41376907_Music Venue=37.76969428 -122.45818235_Coffee Shop=37.62570805 -122.42601335_Plaza=37.8059356 -122.42253721
Sun Sep 09 13:30:00 UTC 2012,6,13,810,576,53,Food=20_Outdoors & Recreation=12_Shops & Services=7_Travel & Transport=5_Arts & Entertainment=4,American Restaurant=6_Beach=3_Airport=3_Event Space=3_BBQ Joint=3,San Francisco International Airport (SFO)=3_Radish=2_Fort Mason Center=2_Huntington Park=2_Memphis Minnie's BBQ=2_Baker Beach=1_West Beach Crissy Field=1_Exploratorium=1_Park Chow=1_Bi-Rite Creamery=1_establish=1_Super Duper Burger=1_SHN Orpheum Theatre=1_Chow - Church St.=1_Stonestown Galleria=1_Wipeout Bar & Grill=1_Stairwell 17=1_Whole Foods Market=1_Starbucks=1_Indiemart=1_Ted Baker London=1_Pancho's Salsa Bar & Grill=1_SF Opera in the Park=1_The City=1_The Bandshell=1_Musée Mécanique=1_The Do Over=1_Miller's East Coast Delicatessen=1_Bin 38=1_Fruit Shelf Gay Beach=1_The Phoenix Hotel=1_Ocean Beach=1_Oasis Grill=1_YMCA - Embarcadero=1_Luna Park=1_Little Rec Field=1_Triptych=1_The Grove=1_The Front Porch=1_Ghirardelli Square=1_Olympic Club Golf Course=1_Sea Biscuit Cafe=1_In-N-Out Burger=1_Blue Light=1_Burke Williams Day Spa=1_The Hyde-Out=1_Salumeria=1,BBQ Joint=37.77206 -122.4317_American Restaurant=37.765139 -122.46621_Airport=37.61642405 -122.38627911_Beach=37.758469 -122.427531_Event Space=37.80707148 -122.43110418
Sun Sep 09 14:00:00 UTC 2012,6,14,840,473,32,Stadiums=2_Food=11_Outdoors & Recreation=7_Shops & Services=3_Professional & Other Places=2_Arts & Entertainment=4_Colleges & Universities=2_Nightlife Spots=3,Park=4_General Entertainment=2_Football Stadium=2,"Sharon Meadow=2_City Lights Bookstore=1_Candlestick Park=1_Home Plate=1_World's Smallest Violin=1_San Francisco, CA=1_Candle Stick Park, 9er City=1_The Tempest=1_Samovar Tea Lounge=1_Katana-Ya=1_Brenda's French Soul Food=1_Fort Funston=1_Haight/Ashbury=1_Toronado=1_Ghirardelli Chocolate Festival 2012=1_Señor Sisig=1_USF - McLaren Conference Center=1_Indiemart=1_Rosamunde Sausage Grill=1_Millberry Union Garage=1_Excelsior Branch Library=1_Barney's Gourmet Hamburgers=1_Golden Gate Park=1_Arizmendi Bakery Panaderia & Pizzeria=1_Muddy's=1_Kate O'Brien's=1_TechCrunch Disrupt SF 2012=1_Aquatic Park=1_Sunflower=1_The Shops at Tanforan=1_Skill Exchange=1",Football Stadium=37.71644897 -122.3860709_General Entertainment=37.77173223 -122.40439795_Park=37.77115883 -122.46216835
Sun Sep 09 14:30:00 UTC 2012,6,14,870,500,43,Food=20_Outdoors & Recreation=8_Shops & Services=4_Arts & Entertainment=5_Nightlife Spots=3,Breakfast Spot=5_Bridge=3,Golden Gate Bridge=2_Dottie's True Blue Cafe=2_McDonald's=2_Starbucks=1_Fisherman's Wharf=1_Squat & Gobble=1_Ireland's 32=1_AT&T Park=1_The Tempest=1_Giordano Bros.=1_302 philip dr=1_Vital Tealeaf=1_Toronado=1_Ghirardelli Chocolate Festival 2012=1_Fillmore Center Plaza=1_Trader Joe's=1_Golden Gate Bridge South Tower=1_Gussie's Chicken & Waffles=1_Patio Filipino Cuisine=1_Miette=1_Twin Peaks Summit=1_Snow Garden=1_El Zocalo=1_Nopalito=1_Civic Center/UN Plaza BART Station=1_Crepevine=1_Boogaloos=1_Mission Bowling Club=1_California Academy of Sciences=1_PIER 39=1_Phở Huỹnh Hiệp 2 - Kevin's Noodle House=1_Sunday Streets Western Edition=1_Mijita=1_Christopher Elbow Chocolates=1_Bridge Pavilion Information & Store=1_28 muni (geary and park presidio)=1_Andersen Bakery=1_NIKETOWN=1_Fleet Feet Sports=1_Blue Bottle Coffee=1,Breakfast Spot=37.755361 -122.42091179_Bridge=37.81700119 -122.47821718
Sun Sep 09 15:00:00 UTC 2012,6,15,900,609,51,Stadiums=3_Food=21_Outdoors & Recreation=11_Shops & Services=4_Travel & Transport=6_Arts & Entertainment=4,Airport=4_Bridge=3_Plaza=3_Baseball Stadium=3_Scenic Lookout=3_Food Truck=3_Coffee Shop=3,San Francisco International Airport (SFO)=4_Ghirardelli Square=3_Golden Gate Bridge=3_SoMa StrEat Food Park=3_AT&T Park=3_The Do Over=1_Gateway Croissant=1_Bi-Rite Creamery=1_Dumpling Kitchen=1_Battery Spencer=1_Westfield San Francisco Centre=1_Amici's East Coast Pizzeria=1_San Francisco Botanical Garden=1_Safeway=1_Starbucks=1_Twin Peaks Summit=1_Izumiya  (いづみや)=1_Gate A7=1_Krua Thai Kitchen=1_Public House=1_Mel's Drive-In=1_Jo-tel=1_PurpleKow=1_Cafe Flore=1_Crab House=1_International Terminal=1_Mr and Mrs Miscellaneous=1_Zazie=1_Alcatraz Island=1_Earth's Coffee=1_Mission Police Station=1_Crave=1_Chinatown Gate=1_Downtown 76=1_Speedway Meadows=1_Absinthe Brasserie & Bar=1_Pearl's Deluxe Burgers=1_Ghirardelli Chocolate Store=1_Madewell=1_In-N-Out Burger=1,Airport=37.61642405 -122.38627911_Food Truck=37.76979246 -122.41190376_Scenic Lookout=37.75471821 -122.44642496_Bridge=37.83059013 -122.47979671_Coffee Shop=37.79679678 -122.42195308_Baseball Stadium=37.77833859 -122.3894012_Plaza=37.8059356 -122.42253721
Sun Sep 09 15:30:00 UTC 2012,6,15,930,598,55,Food=16_Outdoors & Recreation=4_Shops & Services=15_Travel & Transport=8_Arts & Entertainment=5_Nightlife Spots=4,Airport=5_Coffee Shop=4_American Restaurant=4,San Francisco International Airport (SFO)=5_Starbucks=2_AT&T Park=2_Westfield San Francisco Centre=2_Ritual Coffee Roasters=1_Phillies Authentic Cheesesteaks=1_Macy's=1_Mission Dolores Park=1_Mama's On Washington Square=1_Bloomingdale's=1_Fifth & Mission / Yerba Buena Garage=1_Noe's Bar=1_Lucky Strike=1_Cole Fox Hardware=1_Fisherman's Wharf Sign=1_ICAAC 2012=1_TJ Maxx=1_The Creamery=1_Mr. Pickle's Sandwich Shop=1_Planet Granite=1_The Cheesecake Factory=1_Nordstrom=1_W San Francisco=1_Lavash=1_Home Depot=1_Subway=1_Bi-Rite Market=1_Fourth Street Bar & Grill=1_Catch Isle=1_Ocean Beach=1_Crazy Shirts=1_Department 17=1_Golden Gate Park=1_Wise Surfboards=1_Luna Park=1_Food Emporium=1_Golden Gate Bridge=1_San Francisco Museum of Modern Art=1_Zuni Cafe=1_Tipsy Pig=1_Ghirardelli Square=1_Jamba Juice=1_Lombard  St. Crookedest Street=1_Hillstone=1_Zeitgeist=1_Apple Store=1_Pause Wine Bar=1_Zipcar Broadway Ave/Romolo Pl=1,American Restaurant=37.76187927 -122.42173186_Airport=37.61642405 -122.38627911_Coffee Shop=37.77740222 -122.39517674
Sun Sep 09 16:00:00 UTC 2012,6,16,960,637,46,Stadiums=3_Food=12_Outdoors & Recreation=8_Shops & Services=8_Travel & Transport=3_Professional & Other Places=3_Arts & Entertainment=4_Nightlife Spots=6,Baseball Stadium=3_Coffee Shop=3_Park=3_Fast Food Restaurant=2_Bar=2_Café=2_Office=2_Plaza=2,"AT&T Park=3_The Grove=2_Ghirardelli Square=2_Triple's Alley=1_Westfield San Francisco Centre=1_Chambers Eat + Drink=1_Bloomingdale's=1_Mitchell's Ice Cream=1_DPP's Beach Place=1_Samovar Tea Lounge=1_The Pub=1_Chinatown=1_Dottie's True Blue Cafe=1_Epic Roasthouse=1_Starbucks=1_OM power=1_UNIQLO POP UP STORE=1_Washington Square Park=1_ThoughtWorks=1_Zara=1_Mission Dolores Park=1_Men's Wearhouse=1_HSBC=1_Golden Gate Trail Run=1_Carl's Jr.=1_Ramada Limited Hotel SFO=1_Ritual Coffee Roasters=1_Golden Gate Park Children's Playground=1_Sightglass Coffee=1_Wendy's=1_CouchCrashSF Farewell Potluck 2012=1_Yerba Buena Gardens=1_The Container Store=1_Bus Stop=1_The Parlor=1_Virgin America=1_Ireland's 32=1_Aquarium of the Bay=1_Home=1_Golden Gate Bakery, Inc.=1_Pedro's Cantina=1_Aquarium of the Bay Gift Shop=1",Park=37.8008281 -122.4099679_Office=37.792212 -122.402971_Café=37.7881968 -122.43375993_Fast Food Restaurant=37.78427006 -122.40870237_Plaza=37.8059356 -122.42253721_Bar=37.79773992 -122.43070189_Coffee Shop=37.756501 -122.421146_Baseball Stadium=37.77833859 -122.3894012
Sun Sep 09 16:30:00 UTC 2012,6,16,990,629,51,Stadiums=4_Food=13_Outdoors & Recreation=6_Shops & Services=10_Professional & Other Places=5_Arts & Entertainment=9_Nightlife Spots=5,Baseball Stadium=4_Airport=3_Parking=3,AT&T Park=4_San Francisco International Airport (SFO)=3_AT&T Parking Lot C=2_Yerba Buena Center for the Arts=1_Kaiser Permanente Main Pharmacy=1_Sutro Baths Ruins=1_Dolores Park Cafe=1_Smitten Ice Cream=1_Gold's Gym=1_Jasper's Corner Tap & Kitchen=1_Macy's=1_Mission Dolores Park=1_Delarosa=1_Point Lobos=1_The Social Study=1_Brenda's French Soul Food=1_Fresh & Easy Neighborhood Market=1_West Field Garage=1_The Sycamore=1_Lands End Lookout=1_Starbucks=1_Gigi + rose=1_Victoria's Secret PINK=1_Mango=1_Louisiana Famous Fried Chicken/Happy Donuts=1_Mel's Drive-In=1_Ferry Building=1_Region=1_AMC Metreon 16=1_Wild Side West=1_St. Ignatius Catholic Church=1_Mashery=1_Orbit Room Cafe=1_Fort Point National Historic Site=1_Golden Gate Bridge=1_San Francisco Bay Club=1_Crepe Express=1_H&M=1_Perry's=1_Puccini & Pinetti=1_King of Thai Noodle 2=1_Blue Bottle Coffee=1_Virgin America Club Level at AT&T Park=1_La Petite Baleen=1_The Booksmith=1,Parking=37.7728982 -122.39015922_Airport=37.61642405 -122.38627911_Baseball Stadium=37.77833859 -122.3894012
Sun Sep 09 17:00:00 UTC 2012,6,17,1020,646,42,Food=19_Outdoors & Recreation=4_Shops & Services=8_Nightlife Spots=4,Bar=4_Coffee Shop=3,North Star Cafe=2_AT&T Park=2_City Lights Bookstore=1_Simple Pleasures Cafe=1_Humphry Slocombe=1_Gravity Mobile=1_The JACKhouse=1_Stanza Coffee & Wine Bar=1_Fisherman's Wharf=1_Macy's=1_Quickly 快可立=1_San Francisco International Airport (SFO)=1_Madrone Art Bar=1_Atlas Cafe=1_Starbucks=1_Whole Foods Market=1_Kokkari Estiatorio=1_Zero Zero=1_Tina's Laundromat=1_Thêm Ky=1_Washington Square Park=1_Burger Bar=1_Upcider=1_Lucky=1_Old Jerusalem Restaurant=1_Crepevine=1_Ocean Beach=1_Pig & Pie=1_Umami Burger=1_Lefty O'Doul's=1_NIKETOWN=1_La Gallinita Meat Market=1_Tech Crunch Hackathon=1_Giants Dugout Store=1_Taqueria El Farolito=1_Celia's Mexican Restaurant=1_Ménage à Brah=1_Union Square=1_Enlightenment=1_Roostertail=1,Coffee Shop=37.80685109 -122.42040217_Bar=37.7871723 -122.40866256
Sun Sep 09 17:30:00 UTC 2012,6,17,1050,715,52,Food=9_Stadiums=11_Shops & Services=9_Travel & Transport=6_Arts & Entertainment=14_Nightlife Spots=11,Baseball Stadium=11_Airport=4,AT&T Park=10_San Francisco International Airport (SFO)=4_Rosamunde Sausage Grill=2_Yerba Buena Island Tunnel=1_Giordano Bros.=1_Phoenix Bar=1_Powerhouse=1_The Alvarez Tavern=1_Parkside Farmer's Market=1_The Scratching Post=1_Smuggler’s Cove=1_Dobbs Ferry=1_Swarovski=1_Whole Foods Market=1_Hollister Co.=1_Little Star Pizza=1_B.O.V. Deck -- Long Jon Edition=1_Lexus Dugout Club=1_Yoshi's San Francisco=1_Toad Hall=1_Fourth Street Bar & Grill=1_Region=1_Nopalito=1_Thee Parkside=1_AMC Metreon 16=1_Saks Fifth Avenue=1_Ocean Beach=1_Section 305=1_Shell Gas Station=1_Episode Salon and Spa=1_Auntie Anne's=1_Range=1_Bloodhound=1_Noe Valley=1_Ghirardelli Square=1_Beard Papa's=1_Barnets Salon=1_Fairmont Heritage Place=1_Apple Store=1,Airport=37.61642405 -122.38627911_Baseball Stadium=37.77833859 -122.3894012
Sun Sep 09 18:00:00 UTC 2012,6,18,1080,696,43,Stadiums=3_Food=12_Outdoors & Recreation=4_Shops & Services=3_Travel & Transport=11_Residences=3_Arts & Entertainment=5_Nightlife Spots=3,Baseball Stadium=3_Airport=3_Hotel=3_Grocery Store=2_Residential Building (Apartment / Condo)=2_Bus Station=2_Multiplex=2_Bridge=2,"AT&T Park=4_San Francisco International Airport (SFO)=3_Trader Joe's=2_Golden Gate Bridge=2_Tony’s Pizza Napoletana=1_Eastern Bakery=1_1188 Mission=1_Super Duper Burger=1_Muni 47 / 49 / 90=1_Capprica - Home Of Pandora's Mighty Soldiers=1_San Francisco City Hall=1_W San Francisco=1_Harding Park Golf Course=1_Scoma's Restaurant=1_The Dog Pit=1_AMC Metreon 16=1_Costco Gasoline=1_The Stinking Rose=1_Mela Tandoori Kitchen=1_PIER 39=1_Toast Eatery=1_Palace Hotel, San Francisco=1_Van Ness MUNI Metro Station=1_Trinity Place=1_the Republic=1_AMC Van Ness 14=1_Zuni Cafe=1_The Connection=1_Handlery Union Square Hotel=1_San Bruno Caltrain Station=1_Noriega Teriyaki House=1_Hi Dive Bar=1_Ana Mandara=1_Split Bread=1_Muni Stop Mission & 8th=1_Lombard  St. Crookedest Street=1",Hotel=37.78712421 -122.4089723_Multiplex=37.78444812 -122.40364373_Airport=37.61642405 -122.38627911_Bridge=37.81700119 -122.47821718_Residential Building (Apartment / Condo)=37.77811296 -122.41290486_Grocery Store=37.77097 -122.407654_Bus Station=37.77546261 -122.41911038_Baseball Stadium=37.77833859 -122.3894012
Sun Sep 09 18:30:00 UTC 2012,6,18,1110,702,33,Stadiums=5_Food=13_Shops & Services=3_Travel & Transport=6_Arts & Entertainment=6_Nightlife Spots=4,Baseball Stadium=5_Airport=4,AT&T Park=5_San Francisco International Airport (SFO)=4_Annex Cocktail=1_Public House=1_Goat Hill Pizza=1_The Cinch=1_Spruce=1_Central Kitchen=1_San Francisco Caltrain Station=1_Safeway=1_MarketBar=1_Red Poppy Art House=1_Westfield San Francisco Centre=1_Vahai Ni cHiL sa Goethe=1_Taqueria Cancun=1_Joe's Ice Cream=1_Amoeba Music=1_Hostelling International - Downtown=1_Henry's Hunan Restaurant=1_La Boulange du Dome=1_Luella=1_The Brixton=1_Tipsy Pig=1_Alimento=1_HD Chinese Yunnan Rice Noodle=1_Hi Dive Bar=1,Airport=37.61642405 -122.38627911_Baseball Stadium=37.77833859 -122.3894012
Sun Sep 09 19:00:00 UTC 2012,6,19,1140,639,38,Food=15_Shops & Services=4_Travel & Transport=7_Arts & Entertainment=4_Nightlife Spots=6,Airport=4_American Restaurant=3,San Francisco International Airport (SFO)=4_AMC Metreon 16=2_Burger Bar=1_Metreon Center=1_Hotel Utah Saloon=1_R & G Lounge=1_Hertz Rental Car=1_Yancy's Saloon=1_Helmand Palace=1_PPQ Dungeness Island=1_Park Merced=1_The Amazing Sumazi.com HQ=1_Johnny Rockets=1_American Airlines - Admirals Club SFO=1_Terroir=1_SF/SFO/Millbrae BART Train=1_Embarcadero Center Walkway=1_The Cheesecake Factory=1_Ritual Coffee Roasters=1_Custom Burger=1_Lucky=1_Town Hall Restaurant=1_Nijiya Market=1_cocobang=1_Dojima Ann=1_Asiento=1_Stern Grove Trocadero Clubhouse=1_Tropisueño=1_Capurro's=1_Ana Mandara=1_Gate G99=1_Target=1_Pedro's Cantina=1_Jillian's=1,American Restaurant=37.78959603 -122.39506057_Airport=37.61642405 -122.38627911
Sun Sep 09 19:30:00 UTC 2012,6,19,1170,576,41,Food=16_Travel & Transport=11_Professional & Other Places=3_Arts & Entertainment=5,Hotel=3_American Restaurant=3_Airport=3_Italian Restaurant=2_Bridge=2_Burger Joint=2_Baseball Stadium=2,San Francisco International Airport (SFO)=3_In-N-Out Burger=2_AT&T Park=2_Golden Gate Bridge South Tower=1_Pilipino Bayanihan Resource Center=1_Cha-Ya Vegetarian Japanese=1_St. Thomas More Catholic Church=1_The Tempest=1_Wicked Grounds=1_Hot Spud=1_Holiday Inn=1_Beretta=1_InterContinental San Francisco=1_Chow - Church St.=1_Hotel Nikko=1_Powell Street Cable Car Turnaround=1_Rental Car Center=1_Lumiere Theatre=1_San Francisco Chronicle=1_Whole Foods Market=1_Wayfare Tavern=1_The Cheesecake Factory=1_Ripley's Believe It or Not! Museum=1_Yerba Buena Center for the Arts=1_Yerba Buena Island Tunnel=1_Bar Crudo=1_Gary Danko=1_Viva Restaurante=1_Chevron=1_Golden Gate Bridge=1_Fang=1_Deco Lounge=1_Marco Polo Italian Ice Cream=1_Bay Bridge East Bound=1_Steepest Hill in San Francisco (tie)=1_Mission Pie=1_Lolinda=1,American Restaurant=37.76710607 -122.42877066_Hotel=37.78604644 -122.40929246_Airport=37.61642405 -122.38627911_Bridge=37.81700119 -122.47821718_Italian Restaurant=37.79817137 -122.407235_Burger Joint=37.80776656 -122.41843343_Baseball Stadium=37.77833859 -122.3894012
Sun Sep 09 20:00:00 UTC 2012,6,20,1200,564,26,Food=11_Travel & Transport=10_Nightlife Spots=3,Airport=3_Hotel=3_Ramen /  Noodle House=2_Mexican Restaurant=2,"San Francisco International Airport (SFO)=3_Gamine=1_Muni Market and Hyde=1_The Treehouse=1_The Stinking Rose=1_Colibrí Mexican Bistro=1_AT&T Park=1_Bin 38=1_the Royal Cuckoo=1_Nojo=1_San Francisco Caltrain Station=1_Tomo Sushi & Teriyaki=1_Tanpopo=1_Civic Center MUNI Metro Station=1_Courtyard by Marriott Fisherman's Wharf=1_United Nations Plaza=1_Azucar Lounge=1_Bar Crudo=1_Zuni Cafe=1_Villa Florence Hotel=1_Suzu Noodle House=1_Hotel Adagio=1_Gordo Taqueria=1_San Francisco, California=1",Mexican Restaurant=37.780417 -122.4781166_Hotel=37.80705865 -122.41829185_Airport=37.61642405 -122.38627911_Ramen /  Noodle House=37.78614948 -122.42986686
Sun Sep 09 20:30:00 UTC 2012,6,20,1230,537,34,Airports=4_Food=8_Shops & Services=3_Travel & Transport=11_Professional & Other Places=3_Nightlife Spots=5,Airport=5_Airport Terminal=3,San Francisco International Airport (SFO)=5_Virgin America Ticket Counter=1_Virgin America Baggage Claim=1_Virgin America Clubhouse=1_Virgin America=1_Two Sisters Bar & Books=1_Gracias Madre=1_Parc 55 Wyndham Hotel=1_Tad's Steak House=1_Horseshoe Tavern=1_St. Dominic's Catholic Church=1_The Alvarez Tavern=1_City Beer Store=1_Firenze By Night Ristorante=1_Ghirardelli Ice Cream & Original Chocolate Shop=1_San Francisco City Hall=1_Pete’s Tavern=1_Frjtz=1_Ferry Building=1_San Francisco Conservatory of Music=1_gPad=1_Bar Crudo=1_7-Eleven=1_Golden Gate Bridge=1_Van Ness MUNI Metro Station=1_Pizza Orgasmica=1_Kama Sushi=1_San Francisco Mental Health Rehabilitation Center=1_Tropisueño=1_Pedro's Cantina=1,Airport Terminal=37.61691696 -122.38368273_Airport=37.61642405 -122.38627911
Sun Sep 09 21:00:00 UTC 2012,6,21,1260,515,20,Food=10_Travel & Transport=7_Nightlife Spots=4,Airport=5_Italian Restaurant=2_Bar=2_Burrito Place=2,San Francisco International Airport (SFO)=5_Locanda=2_Taqueria Cancun=2_Nick's Crispy Tacos=1_Loving Cup=1_Hilton San Francisco Union Square=1_Caffè Greco=1_Cold Stone Creamery=1_Houlihans=1_Chapeau!=1_Blarney Stone Bar & Restaurant=1_Limón Peruvian Rotisserie=1_Gate 58A=1_California Academy of Sciences=1,Burrito Place=37.760452 -122.41941263_Airport=37.61642405 -122.38627911_Italian Restaurant=37.76404835 -122.42180928_Bar=37.646753 -122.404522
Sun Sep 09 21:30:00 UTC 2012,6,21,1290,503,24,Airports=5_Shops & Services=3_Travel & Transport=13_Food & Drink Shops=2_Nightlife Spots=5,Airport=8_Airport Terminal=5,San Francisco International Airport (SFO)=8_Dr. Teeth and the Electric Mayhem=2_Liberty=2_United Airlines (Domestic)=1_Virgin America=1_Trad'r Sam's=1_Two Sisters Bar & Books=1_Ioreks Backyard=1_Wall-e's pad=1_International Terminal=1_DNA Lounge=1_7-Eleven=1_JetBlue Airways=1_Security Checkpoint=1_The Coffee Bean & Tea Leaf=1,Airport Terminal=37.61739287 -122.3820734_Airport=37.61642405 -122.38627911
Sun Sep 09 22:00:00 UTC 2012,6,22,1320,380,25,Food=2_Shops & Services=3_Travel & Transport=11_Nightlife Spots=5,Airport=5_Bar=2_General Travel=2_Hotel=2,"San Francisco International Airport (SFO)=4_Buena Vista Cafe=2_San Francisco, California=2_Baggage Claim Carousel 2=1_Delarosa=1_Hilton San Francisco Union Square=1_Astoria Hotel=1_Soma Grand=1_Harvest Urban Market=1_È Tutto Qua!=1_Martuni's=1_Redwood Room=1_Rye=1_Green Tortoise Hostel=1_Trinity Place Fitness Center=1_Trinity Place=1_AMC Van Ness 14=1_Baggage Claim 4 - International Terminal=1_Trinity Place Laundry Room=1_Franciscan Restaurant=1",Hotel=37.78593887 -122.41065375_General Travel=37.77865852 -122.41407188_Airport=37.61699521 -122.38397412_Bar=37.8066747 -122.42082486
Sun Sep 09 22:30:00 UTC 2012,6,22,1350,372,21,Food=4_Travel & Transport=8_Residences=3_Nightlife Spots=4,Airport=4_New American Restaurant=2_Home (private)=2,San Francisco International Airport (SFO)=4_Bix=2_Grubstake Diner=1_J. Paul Leonard Library=1_Locanda=1_American Airlines - Admirals Club SFO=1_QBar=1_Union Square Sports Bar=1_Pacific Tradewinds Backpacker Hostel - San Francisco=1_SFO AirTrain Station - Terminal 2=1_Spot where I Iay my hat=1_DNA Lounge=1_1188 Mission=1_Trinity Place=1_InterContinental Mark Hopkins=1_SFO  Car Rental Return=1_The Unnatural House=1,Home (private)=37.77717566 -122.41841076_Airport=37.61642405 -122.38627911_New American Restaurant=37.79669153 -122.40292106
Sun Sep 09 23:00:00 UTC 2012,6,23,1380,273,12,Airports=1_Food=3_Outdoors & Recreation=1_Travel & Transport=3_Nightlife Spots=5,Pub=2_Airport=2_Cocktail Bar=2_Neighborhood=1_New American Restaurant=1_French Restaurant=1_Bar=1_Airport Lounge=1,San Francisco International Airport (SFO)=2_15 Romolo=1_Johnny Foley's Irish House=1_Tiernan's Irish Pub and Restaurant=1_R Bar=1_Delta Sky Club=1_Lush Lounge=1_Jazz Bistro=1_Nopa=1_Outer Richmond=1_Don Pisto's=1,Airport Lounge=37.61530225 -122.38442302_Pub=37.78621178 -122.40875602_Airport=37.61642405 -122.38627911_Neighborhood=37.77821892 -122.47372192_Cocktail Bar=37.78812516 -122.42038242_New American Restaurant=37.774981 -122.4377136_French Restaurant=37.7856132 -122.40674876_Bar=37.78787896 -122.41987914
